id1,id2,value
162,263,0.0665874
162,695,0.0616006
162,373,0.0594936
162,2183,0.0579039
2745,125,0.107382
2745,3,0.072667
2745,588,0.0477928
2745,696,0.0461617
2745,305,0.0454429
2745,676,0.0411929
2745,339,0.0393233
2745,19,0.0367369
2745,667,0.0362159
2745,3067,0.0351362
9,272,0.3453
9,479,0.292387
9,1889,0.253136
9,490,0.160475
9,663,0.148294
9,259,0.135237
9,675,0.135205
9,59,0.132342
9,85,0.113054
9,70,0.100335
1157,551,0.0794348
1157,2906,0.0680982
1157,599,0.0603763
1157,666,0.0568896
1157,625,0.0561688
1157,603,0.0511657
1157,339,0.0495718
1157,694,0.047663
1157,310,0.047112
1157,323,0.0417443
255,2330,0.123136
255,317,0.109398
255,719,0.102007
255,722,0.0999307
255,286,0.0982451
255,253,0.0752524
255,554,0.0746257
255,682,0.0676594
255,306,0.0672737
255,258,0.0649688
1975,605,0.164455
1975,706,0.148074
1975,309,0.111094
1975,727,0.0991418
1975,2137,0.073197
1975,2183,0.0608128
1975,490,0.0575388
1975,707,0.0567152
1975,495,0.0550363
1975,346,0.0530396
357,28,0.243921
357,258,0.0726524
357,722,0.0705289
357,663,0.0668512
357,44,0.0621752
357,605,0.0587544
357,358,0.0558307
357,304,0.053352
357,607,0.0455389
357,8,0.0451067
356,287,0.363238
356,679,0.33506
356,76,0.116702
356,181,0.0893694
356,488,0.0787256
356,710,0.0709917
356,331,0.0686428
356,84,0.0643916
356,259,0.0596081
356,377,0.0571821
355,487,0.145943
355,83,0.130362
355,36,0.115841
355,598,0.100067
355,663,0.0889534
355,306,0.0834287
355,607,0.075224
355,620,0.0743703
355,223,0.0716544
355,305,0.0684438
354,606,0.165527
354,77,0.112013
354,717,0.0781806
354,301,0.0726274
354,720,0.0661538
354,1119,0.0582655
354,603,0.0545711
354,1396,0.0530363
354,248,0.0529222
354,702,0.0519951
353,1161,0.258989
353,118,0.21412
353,722,0.195576
353,581,0.191327
353,165,0.153329
353,267,0.143635
353,361,0.129836
353,263,0.106787
353,633,0.0932889
353,320,0.0732674
352,39,0.178419
352,473,0.136055
352,561,0.0999874
352,2345,0.0978871
352,735,0.0674325
352,362,0.0661233
352,341,0.0602085
352,43,0.0585693
352,119,0.0583927
352,102,0.0548414
351,380,0.147108
351,299,0.135991
351,1894,0.104622
351,45,0.0811299
351,348,0.0760254
351,1117,0.0744452
351,2129,0.0624765
351,41,0.0617463
351,343,0.0575401
351,553,0.0574988
350,561,0.173728
350,73,0.155031
350,316,0.0980271
350,501,0.0819647
350,353,0.0729583
350,367,0.0729478
350,720,0.0725719
350,475,0.0721629
350,6,0.0657005
350,10,0.0651135
359,78,0.125153
359,311,0.0839153
359,358,0.0836784
359,40,0.0818324
359,76,0.0745339
359,665,0.0702752
359,264,0.0694966
359,153,0.0658391
359,67,0.0630913
359,43,0.0597242
358,620,0.112493
358,83,0.105564
358,300,0.0986081
358,40,0.0981947
358,372,0.0968138
358,28,0.0901979
358,359,0.0836784
358,311,0.0832808
358,555,0.08069
358,43,0.0762831
215,552,0.147699
215,280,0.143527
215,347,0.103672
215,2345,0.102925
215,724,0.0869349
215,13,0.0678447
215,223,0.0490792
215,695,0.0352381
215,16,0.0289427
215,310,0.0268379
2329,2183,0.206077
2329,585,0.093672
2329,730,0.0908462
2329,623,0.0659706
2329,490,0.0626883
2329,312,0.0625758
2329,2069,0.0624023
2329,328,0.0606669
2329,95,0.0529287
2329,599,0.0491532
289,12,0.130886
289,312,0.114383
289,263,0.10385
289,344,0.102778
289,59,0.102339
289,3,0.0910839
289,695,0.0628231
289,280,0.0580751
289,20,0.0510444
289,153,0.0432701
288,287,0.187464
288,244,0.136094
288,49,0.124764
288,728,0.1094
288,332,0.103825
288,48,0.0996156
288,486,0.0947557
288,554,0.0938877
288,472,0.0869697
288,707,0.0834247
4,98,0.128208
4,104,0.0846317
4,371,0.0722863
4,59,0.0696925
4,180,0.0569235
4,296,0.0458884
4,281,0.0444473
4,586,0.0424834
4,46,0.0424222
4,101,0.0411446
281,256,0.282496
281,25,0.170737
281,361,0.146221
281,72,0.146022
281,731,0.124107
281,371,0.113061
281,223,0.110414
281,1397,0.0941253
281,292,0.0938392
281,275,0.0925988
280,215,0.143527
280,320,0.101019
280,50,0.0957909
280,27,0.0680513
280,338,0.0632938
280,469,0.0621306
280,729,0.0593692
280,289,0.0580751
280,606,0.0576058
280,33,0.0509381
283,49,0.253413
283,472,0.176091
283,625,0.127121
283,7,0.0939443
283,248,0.0779091
283,483,0.0655352
283,584,0.0650275
283,33,0.0629974
283,42,0.0386888
283,599,0.0386374
282,665,0.258787
282,76,0.141474
282,37,0.111159
282,723,0.103644
282,557,0.0845965
282,65,0.0835476
282,88,0.0776309
282,66,0.0766252
282,83,0.0692205
282,603,0.067787
285,10,0.1285
285,259,0.119471
285,675,0.11696
285,181,0.112322
285,2345,0.111579
285,724,0.109956
285,70,0.10848
285,680,0.107209
285,294,0.100467
285,85,0.0986447
284,371,0.116589
284,369,0.11209
284,68,0.0988569
284,263,0.0971636
284,107,0.094307
284,271,0.0931715
284,180,0.0854989
284,38,0.0830376
284,317,0.0681436
284,102,0.0671657
287,356,0.363238
287,288,0.187464
287,248,0.151023
287,679,0.15086
287,604,0.0929535
287,728,0.074955
287,332,0.0669543
287,223,0.0654358
287,482,0.0601331
287,191,0.058651
286,713,0.253246
286,719,0.211101
286,32,0.200053
286,349,0.179266
286,487,0.105034
286,255,0.0982451
286,37,0.0929424
286,605,0.0919964
286,712,0.0903254
286,700,0.0883564
679,356,0.33506
679,61,0.162899
679,287,0.15086
679,331,0.0862159
679,476,0.0612794
679,310,0.0501334
679,503,0.0443189
679,68,0.0436781
679,731,0.0398624
679,2330,0.0390255
674,54,0.173489
674,64,0.144914
674,486,0.0851551
674,602,0.0837597
674,719,0.0836752
674,75,0.0658867
674,1894,0.0611629
674,332,0.0610413
674,288,0.0601332
674,255,0.0593186
675,259,0.317015
675,85,0.284329
675,70,0.242786
675,582,0.230666
675,59,0.169489
675,165,0.149975
675,603,0.142348
675,9,0.135205
675,298,0.123246
675,23,0.121583
676,1162,0.142724
676,2069,0.130157
676,181,0.0971231
676,71,0.0824976
676,1,0.0593097
676,498,0.0454608
676,2745,0.0411929
676,2136,0.0400123
676,371,0.0316559
676,328,0.0313675
672,710,0.339468
672,349,0.15637
672,707,0.148503
672,246,0.144617
672,176,0.131107
672,292,0.114391
672,1376,0.0985664
672,642,0.0920101
672,700,0.0858748
672,711,0.0815373
263,246,0.223122
263,118,0.149814
263,495,0.135932
263,377,0.127191
263,705,0.1182
263,475,0.106844
263,353,0.106787
263,289,0.10385
263,284,0.0971636
263,264,0.0689574
267,722,0.241924
267,1161,0.227371
267,581,0.224948
267,658,0.146588
267,353,0.143635
267,361,0.141649
267,165,0.131397
267,720,0.106795
267,278,0.0894379
267,34,0.0881863
266,488,0.329972
266,148,0.132373
266,682,0.128571
266,738,0.09634
266,258,0.0903977
266,192,0.0768843
266,631,0.0757791
266,475,0.0754748
266,712,0.0658264
266,135,0.0600272
264,274,0.127476
264,253,0.122869
264,333,0.112895
264,362,0.112042
264,2330,0.0868771
264,18,0.0764876
264,51,0.0733891
264,359,0.0694966
264,263,0.0689574
264,3,0.0673823
59,1473,0.205313
59,259,0.179367
59,675,0.169489
59,85,0.148295
59,70,0.140455
59,23,0.140402
59,9,0.132342
59,3,0.117156
59,582,0.117024
59,702,0.109075
58,308,0.118599
58,338,0.111551
58,299,0.0992432
58,48,0.0791126
58,153,0.0723571
58,469,0.0693802
58,70,0.0613669
58,282,0.0550752
58,377,0.0518739
58,599,0.0459507
55,89,0.268387
55,471,0.17654
55,725,0.173233
55,493,0.15693
55,1485,0.117608
55,335,0.116939
55,43,0.105406
55,69,0.0787244
55,740,0.075064
55,148,0.0634326
54,75,0.208016
54,674,0.173489
54,277,0.118498
54,248,0.0801345
54,728,0.0779596
54,49,0.0728762
54,640,0.0701347
54,244,0.0674262
54,472,0.0662074
54,288,0.0621198
57,551,0.229735
57,244,0.148498
57,104,0.138829
57,44,0.108853
57,584,0.0941606
57,304,0.093005
57,88,0.0902937
57,583,0.0891307
57,700,0.0884749
57,281,0.0851865
56,46,0.0946256
56,86,0.0942327
56,556,0.0661266
56,32,0.0640973
56,295,0.0547493
56,69,0.0520774
56,501,0.0514726
56,76,0.0483677
56,45,0.0465497
56,83,0.0451291
51,18,0.128022
51,135,0.117074
51,101,0.108535
51,259,0.108216
51,69,0.101372
51,65,0.0825949
51,52,0.0814903
51,474,0.0740127
51,264,0.0733891
51,88,0.0696892
62,708,0.137666
62,2,0.0967799
62,706,0.0952249
62,86,0.0830204
62,1122,0.0754554
62,104,0.0752062
62,342,0.0748159
62,10,0.0723662
62,371,0.0662834
62,59,0.0653815
53,724,0.441
53,554,0.22158
53,98,0.168641
53,65,0.154249
53,553,0.0939618
53,559,0.0913082
53,317,0.0727405
53,73,0.0574568
53,658,0.0564582
53,296,0.0538156
52,70,0.111264
52,7,0.0941302
52,21,0.0912336
52,332,0.0875238
52,598,0.0829564
52,51,0.0814903
52,700,0.0770497
52,18,0.0763257
52,288,0.0753203
52,60,0.0708101
259,675,0.317015
259,85,0.269395
259,70,0.251522
259,582,0.21785
259,305,0.195703
259,59,0.179367
259,290,0.147372
259,603,0.138975
259,9,0.135237
259,298,0.126303
50,277,0.248881
50,7,0.179082
50,8,0.126959
50,38,0.118463
50,314,0.117767
50,472,0.105551
50,280,0.0957909
50,367,0.0795536
50,642,0.0777338
50,707,0.0754761
253,6,0.207351
253,246,0.148446
253,642,0.136346
253,264,0.122869
253,712,0.118024
253,155,0.0906646
253,255,0.0752524
253,2183,0.0722484
253,258,0.0522807
253,162,0.0508309
119,624,0.13143
119,658,0.124937
119,603,0.109404
119,306,0.108421
119,737,0.10117
119,380,0.0998047
119,303,0.0986164
119,39,0.0966974
119,720,0.0903844
119,153,0.085164
118,353,0.21412
118,263,0.149814
118,1161,0.0696021
118,264,0.0616625
118,274,0.056147
118,98,0.0538173
118,317,0.0502308
118,31,0.0497713
118,633,0.0493857
118,479,0.0477242
1398,494,0.126432
1398,2906,0.123944
1398,184,0.107326
1398,349,0.0813594
1398,327,0.0713467
1398,378,0.0667497
1398,588,0.0608246
1398,57,0.0595858
1398,729,0.0520022
1398,28,0.0503232
1397,375,0.208711
1397,731,0.193203
1397,242,0.150367
1397,27,0.132204
1397,658,0.114934
1397,295,0.114471
1397,302,0.111685
1397,499,0.107909
1397,42,0.105263
1397,165,0.100143
1396,503,0.231003
1396,738,0.220602
1396,302,0.205417
1396,663,0.179212
1396,1691,0.16517
1396,364,0.110364
1396,606,0.0823212
1396,348,0.0717172
1396,1161,0.0698518
1396,700,0.0655726
1394,78,0.209718
1394,333,0.115863
1394,581,0.107794
1394,606,0.0811107
1394,300,0.0808452
1394,724,0.0696074
1394,16,0.0640395
1394,727,0.0625305
1394,358,0.0616018
1394,301,0.0582736
308,299,0.267072
308,292,0.192806
308,717,0.127537
308,58,0.118599
308,77,0.115238
308,495,0.0999187
308,705,0.0964784
308,223,0.0873509
308,70,0.0852729
308,281,0.0772402
309,200,0.161079
309,485,0.119916
309,1975,0.111094
309,550,0.0954191
309,305,0.0934779
309,605,0.0918652
309,279,0.0857639
309,35,0.0817968
309,501,0.0728975
309,104,0.0728416
300,372,0.119116
300,482,0.107397
300,78,0.106651
300,735,0.10033
300,358,0.0986081
300,2330,0.084584
300,1394,0.0808452
300,556,0.0707683
300,1691,0.0699107
300,736,0.0687716
301,37,0.166751
301,333,0.132664
301,77,0.0924208
301,341,0.0833425
301,362,0.08317
301,267,0.0821832
301,365,0.0763463
301,354,0.0726274
301,1394,0.0582736
301,378,0.0518254
302,27,0.397156
302,499,0.258051
302,1396,0.205417
302,382,0.163219
302,738,0.14987
302,316,0.124459
302,663,0.121669
302,1120,0.113873
302,1397,0.111685
302,503,0.0889761
303,362,0.15984
303,119,0.0986164
303,606,0.0644716
303,621,0.0576341
303,73,0.0523533
303,315,0.0501271
303,313,0.0500359
303,354,0.0499668
303,2137,0.0495396
303,107,0.0473272
304,39,0.19258
304,583,0.0977426
304,370,0.0963253
304,57,0.093005
304,322,0.0887305
304,267,0.0728623
304,281,0.0726495
304,365,0.0704471
304,89,0.066848
304,633,0.053581
305,259,0.195703
305,34,0.182518
305,487,0.171251
305,603,0.152969
305,276,0.120984
305,83,0.10592
305,88,0.10139
305,717,0.0976942
305,500,0.0947782
305,309,0.0934779
306,83,0.137882
306,722,0.114322
306,737,0.11029
306,119,0.108421
306,340,0.0964649
306,1376,0.0903632
306,355,0.0834287
306,598,0.0833038
306,475,0.0803396
306,349,0.0786822
307,34,0.111726
307,335,0.0570955
307,368,0.0542372
307,555,0.0528479
307,306,0.0493187
307,31,0.042594
307,361,0.0425805
307,281,0.0420483
307,73,0.0414438
307,489,0.0401516
560,314,0.143218
560,38,0.0986337
560,604,0.0827001
560,41,0.0789101
560,672,0.0641136
560,605,0.0537108
560,322,0.053148
560,139,0.0493748
560,286,0.0491079
560,60,0.0409167
561,39,0.243745
561,90,0.192153
561,350,0.173728
561,102,0.115748
561,2345,0.110997
561,352,0.0999874
561,42,0.0889905
561,32,0.0844787
561,341,0.0819897
561,96,0.0818925
2183,2329,0.206077
2183,328,0.132036
2183,122,0.123458
2183,730,0.123429
2183,176,0.11383
2183,472,0.111965
2183,155,0.104208
2183,312,0.100104
2183,331,0.094827
2183,711,0.0904569
223,347,0.222211
223,13,0.19978
223,96,0.181042
223,248,0.171891
223,292,0.163202
223,345,0.148024
223,467,0.141227
223,737,0.122418
223,294,0.117645
223,281,0.110414
727,122,0.125376
727,707,0.108867
727,1975,0.0991418
727,601,0.088248
727,246,0.0845379
727,632,0.0799893
727,587,0.0778941
727,38,0.0760558
727,291,0.0745369
727,605,0.0744262
724,53,0.441
724,554,0.137534
724,680,0.131979
724,285,0.109956
724,215,0.0869349
724,98,0.0748028
724,1394,0.0696074
724,631,0.0692304
724,1120,0.0572878
724,317,0.0565906
725,55,0.173233
725,69,0.116628
725,349,0.100993
725,148,0.0978121
725,286,0.0826684
725,64,0.0818655
725,1376,0.0796163
725,602,0.0608392
725,176,0.0465976
725,632,0.0447561
722,1161,0.258684
722,267,0.241924
722,581,0.205996
722,353,0.195576
722,165,0.165624
722,361,0.156603
722,633,0.124513
722,306,0.114322
722,370,0.110032
722,83,0.100016
723,282,0.103644
723,49,0.0855616
723,373,0.044053
723,8,0.0437001
723,334,0.0418562
723,605,0.0361923
723,148,0.0354315
723,61,0.0333063
723,244,0.0332134
723,192,0.0331708
720,88,0.196384
720,2,0.158523
720,551,0.15221
720,472,0.148927
720,367,0.14854
720,717,0.140963
720,267,0.106795
720,47,0.0922184
720,119,0.0903844
720,341,0.0885674
721,331,0.137898
721,24,0.133074
721,500,0.0645492
721,42,0.0635185
721,3,0.0625434
721,706,0.0584348
721,1,0.058026
721,1160,0.0574192
721,326,0.0571818
721,703,0.0538086
1160,101,0.111963
1160,331,0.0774353
1160,24,0.0730195
1160,1889,0.0685128
1160,85,0.0665363
1160,587,0.0596562
1160,69,0.0575844
1160,721,0.0574192
1160,297,0.0453478
1160,380,0.0437097
728,70,0.200389
728,60,0.141412
728,21,0.126134
728,658,0.110827
728,288,0.1094
728,277,0.0926106
728,54,0.0779596
728,287,0.074955
728,468,0.0684937
728,1397,0.0672604
729,158,0.100412
729,491,0.0930358
729,502,0.0889743
729,1473,0.0837656
729,737,0.0817698
729,320,0.068195
729,73,0.0652824
729,586,0.0636549
729,272,0.0622027
729,280,0.0593692
605,1975,0.164455
605,1376,0.163332
605,155,0.159576
605,271,0.1003
605,286,0.0919964
605,309,0.0918652
605,479,0.0834595
605,32,0.0814753
605,139,0.074758
605,727,0.0744262
604,14,0.285525
604,471,0.187008
604,335,0.157928
604,719,0.0936187
604,287,0.0929535
604,560,0.0827001
604,288,0.0770159
604,552,0.0702784
604,680,0.0602115
604,286,0.0564771
153,599,0.167694
153,259,0.0978864
153,119,0.085164
153,720,0.0830771
153,2906,0.0764023
153,342,0.0729313
153,58,0.0723571
153,359,0.0658391
153,717,0.0628539
153,706,0.060155
152,256,0.284845
152,46,0.189844
152,96,0.14603
152,72,0.108528
152,25,0.103249
152,80,0.0958578
152,20,0.0941157
152,11,0.0935374
152,700,0.0874896
152,292,0.0873607
601,348,0.223182
601,382,0.203345
601,727,0.088248
601,6,0.0745865
601,254,0.0581904
601,339,0.0420136
601,2129,0.0409647
601,16,0.0402979
601,1376,0.04015
601,496,0.0399831
600,279,0.310045
600,189,0.262286
600,501,0.259691
600,485,0.191138
600,96,0.146193
600,1162,0.0766409
600,248,0.0622206
600,223,0.0604176
600,25,0.0562987
600,467,0.0542839
603,310,0.241779
603,305,0.152969
603,675,0.142348
603,259,0.138975
603,717,0.13028
603,607,0.13016
603,380,0.119541
603,119,0.109404
603,223,0.106379
603,1119,0.0998781
602,698,0.2708
602,176,0.186827
602,6,0.148344
602,349,0.134207
602,1376,0.117935
602,719,0.104626
602,554,0.0946319
602,244,0.0933043
602,674,0.0837597
602,288,0.0819932
158,59,0.106638
158,729,0.100412
158,96,0.0992879
158,502,0.0959823
158,706,0.0907653
158,294,0.084724
158,467,0.0702425
158,292,0.0658429
158,623,0.0598468
158,15,0.0533253
1894,714,0.214447
1894,48,0.112576
1894,351,0.104622
1894,345,0.0833934
1894,41,0.0765834
1894,334,0.0649486
1894,674,0.0611629
1894,59,0.0567184
1894,632,0.0536292
1894,731,0.0520458
2136,323,0.121922
2136,599,0.0871283
2136,311,0.0498882
2136,125,0.0480921
2136,498,0.0457013
2136,248,0.0407962
2136,676,0.0400123
2136,358,0.0399825
2136,663,0.0342505
2136,314,0.0292944
2137,320,0.125705
2137,2330,0.102286
2137,368,0.0811006
2137,1975,0.073197
2137,1474,0.0659198
2137,286,0.0597339
2137,482,0.0584428
2137,555,0.0514521
2137,605,0.0513368
2137,1376,0.0513158
48,1161,0.113093
48,1894,0.112576
48,486,0.102878
48,288,0.0996156
48,11,0.097082
48,703,0.0840984
48,58,0.0791126
48,181,0.070033
48,49,0.066802
48,18,0.0583123
49,283,0.253413
49,75,0.175736
49,278,0.172086
49,472,0.146152
49,332,0.132076
49,486,0.130032
49,288,0.124764
49,64,0.123575
49,38,0.121246
49,25,0.0967406
46,80,0.340437
46,700,0.212607
46,20,0.200331
46,152,0.189844
46,11,0.184972
46,102,0.147172
46,72,0.128179
46,180,0.127961
46,90,0.12457
46,56,0.0946256
47,67,0.263945
47,40,0.168929
47,2,0.141148
47,551,0.12748
47,44,0.121654
47,244,0.111406
47,135,0.0971738
47,720,0.0922184
47,584,0.0904557
47,363,0.0879412
44,8,0.235467
44,244,0.193041
44,184,0.189407
44,363,0.123762
44,47,0.121654
44,57,0.108853
44,551,0.0971797
44,28,0.0930128
44,375,0.0816392
44,556,0.0811293
45,2026,0.249448
45,96,0.219306
45,703,0.190402
45,292,0.174074
45,294,0.158191
45,331,0.10176
45,467,0.100818
45,351,0.0811299
45,722,0.0703111
45,2129,0.0679999
42,708,0.170364
42,376,0.113428
42,65,0.105957
42,1397,0.105263
42,79,0.103212
42,2007,0.098931
42,561,0.0889905
42,242,0.0780343
42,658,0.0705538
42,487,0.0694415
43,556,0.226511
43,2330,0.108575
43,665,0.10572
43,55,0.105406
43,337,0.0972814
43,358,0.0762831
43,727,0.0674993
43,300,0.0625705
43,359,0.0597242
43,352,0.0585693
40,47,0.168929
40,471,0.123229
40,67,0.112575
40,363,0.109883
40,358,0.0981947
40,359,0.0818324
40,587,0.0725134
40,584,0.069681
40,365,0.0597836
40,641,0.0490112
41,334,0.125707
41,166,0.113562
41,322,0.0810357
41,314,0.0808945
41,560,0.0789101
41,1894,0.0765834
41,189,0.0746442
41,682,0.0686692
41,351,0.0617463
41,323,0.0609069
471,14,0.259011
471,335,0.193822
471,604,0.187008
471,55,0.17654
471,89,0.162688
471,40,0.123229
471,274,0.0923579
471,493,0.0905356
471,365,0.0760536
471,68,0.0560803
5,90,0.118622
5,49,0.0937538
5,1691,0.0878002
5,348,0.0736065
5,96,0.0608006
5,79,0.051647
5,55,0.049994
5,361,0.0477571
5,162,0.0472579
5,278,0.0446468
1117,21,0.428089
1117,20,0.129182
1117,340,0.0977114
1117,650,0.095097
1117,1474,0.0924549
1117,351,0.0744452
1117,722,0.0692341
1117,30,0.0482238
1117,485,0.046279
1117,658,0.0438085
1116,589,0.0754368
1116,102,0.0607309
1116,730,0.0606054
1116,1889,0.0534616
1116,369,0.0412606
1116,556,0.0390808
1116,738,0.0373715
1116,275,0.033318
1116,6,0.0308021
1116,483,0.0247043
1119,258,0.13982
1119,18,0.119162
1119,603,0.0998781
1119,310,0.093506
1119,275,0.0908014
1119,487,0.0822995
1119,335,0.0748615
1119,354,0.0582655
1119,152,0.0574397
1119,1485,0.0533746
1118,474,0.117306
1118,469,0.108773
1118,20,0.0981021
1118,658,0.0874678
1118,6,0.066985
1118,107,0.0602025
1118,338,0.0581701
1118,92,0.0574951
1118,599,0.0572391
1118,180,0.0533931
489,651,0.150526
489,1120,0.126599
489,76,0.12081
489,470,0.11897
489,335,0.0900922
489,361,0.0782987
489,486,0.0664888
489,34,0.0638025
489,281,0.0636408
489,248,0.0626009
488,266,0.329972
488,135,0.140766
488,366,0.0895993
488,700,0.0838806
488,356,0.0787256
488,486,0.0772233
488,492,0.0760241
488,18,0.0749685
488,586,0.0636072
488,501,0.0624476
487,337,0.364334
487,83,0.241894
487,598,0.216683
487,305,0.171251
487,500,0.157138
487,355,0.145943
487,286,0.105034
487,502,0.0927668
487,603,0.09172
487,1119,0.0822995
486,75,0.159315
486,374,0.149386
486,64,0.146685
486,49,0.130032
486,77,0.105307
486,48,0.102878
486,6,0.10094
486,288,0.0947557
486,25,0.089733
486,674,0.0851551
485,200,0.248408
485,559,0.195798
485,600,0.191138
485,501,0.174365
485,279,0.144097
485,309,0.119916
485,189,0.0876237
485,701,0.0741612
485,96,0.0707512
485,603,0.0699955
483,343,0.281197
483,276,0.11225
483,331,0.109809
483,275,0.102087
483,472,0.0876684
483,96,0.0786722
483,72,0.0749522
483,313,0.0728808
483,322,0.072648
483,318,0.0717949
482,695,0.135675
482,300,0.107397
482,345,0.102
482,493,0.0970628
482,735,0.0915881
482,737,0.0794914
482,311,0.0786094
482,358,0.0720132
482,1691,0.0706923
482,52,0.0706037
481,342,0.133527
481,1122,0.0631995
481,697,0.0605714
481,663,0.0556431
481,623,0.0555383
481,86,0.0526421
481,324,0.0434636
481,346,0.0339584
481,1,0.021706
481,25,0.0203392
480,76,0.153479
480,607,0.117619
480,181,0.102725
480,84,0.0863143
480,311,0.0814827
480,367,0.0714643
480,68,0.0555833
480,331,0.0537426
480,356,0.0520527
480,1396,0.0492211
472,331,0.353112
472,318,0.344962
472,64,0.3245
472,176,0.316584
472,332,0.286825
472,122,0.277069
472,314,0.273774
472,374,0.245987
472,682,0.241896
472,38,0.236587
473,352,0.136055
473,367,0.0802282
473,381,0.0685999
473,2345,0.0672356
473,300,0.0531635
473,13,0.0492805
473,482,0.0485314
473,735,0.0481716
473,372,0.0470988
473,736,0.0466157
470,651,0.631734
470,489,0.11897
470,73,0.0957809
470,298,0.071611
470,475,0.0634771
470,34,0.0491558
470,2137,0.0436347
470,296,0.0420475
470,276,0.041207
470,56,0.0410761
2001,713,0.169706
2001,705,0.100929
2001,490,0.0928825
2001,1691,0.0815454
2001,503,0.073216
2001,367,0.0728786
2001,468,0.0641765
2001,10,0.0635968
2001,2330,0.0608665
2001,84,0.0595899
476,680,0.337675
476,1162,0.140279
476,27,0.116174
476,302,0.0790415
476,317,0.0733425
476,556,0.0732077
476,641,0.0715097
476,499,0.0712527
476,1485,0.0638928
476,679,0.0612794
2007,80,0.308392
2007,72,0.154978
2007,468,0.144713
2007,42,0.098931
2007,561,0.0715926
2007,46,0.0677425
2007,623,0.0668349
2007,1691,0.058839
2007,119,0.0504626
2007,2001,0.0468723
474,21,0.24212
474,18,0.17135
474,1118,0.117306
474,291,0.0855226
474,294,0.0783395
474,51,0.0740127
474,264,0.0635027
474,155,0.0613303
474,52,0.0599417
474,66,0.0524099
475,624,0.303677
475,313,0.238571
475,621,0.172829
475,491,0.117353
475,738,0.108498
475,263,0.106844
475,150,0.0956557
475,306,0.0803396
475,78,0.0798282
475,1691,0.0798228
478,82,0.497684
478,504,0.392478
478,740,0.204956
478,16,0.0545179
478,28,0.034255
478,20,0.0294697
478,357,0.0267381
478,89,0.026327
478,702,0.0247147
478,77,0.0231707
479,9,0.292387
479,272,0.132924
479,503,0.129219
479,1889,0.113825
479,640,0.102675
479,605,0.0834595
479,468,0.0755605
479,633,0.0719736
479,490,0.0630116
479,320,0.0628806
